id,utterance,label
ds10k-01390,Nod to confirm you understand. (variant 1429),motion_query
ds10k-01391,Demonstrate how to bow.,motion_query
ds10k-01392,Where can I find information about game theory? (variant 1138),chat
ds10k-01393,Can you show me the whiteboard in the lab.,motion_query
ds10k-01394,Explain the theory of relativity.,chat
ds10k-01395,Can you move the shelf to the charging station.,motion_query
ds10k-01396,Please show me the chair in the lobby. (variant 1907),motion_query
ds10k-01397,Show me how to stack the boxes. (variant 736),motion_query
ds10k-01398,Please move the shelf to the lab.,motion_query
ds10k-01399,Help me understand stress management for a beginner. (variant 2230),chat
ds10k-01400,Summarize the history of computer vision. (variant 2059),chat
ds10k-01401,Point to the fire extinguisher. (variant 1296),motion_query
ds10k-01402,Describe the main ideas behind robotics ethics. (variant 364),chat
ds10k-01403,Turn towards the door and nod.,motion_query
ds10k-01404,Pick up the first aid kit. (variant 983),motion_query
ds10k-01405,Look at the marker.,motion_query
ds10k-01406,Move to the doorway. (variant 873),motion_query
ds10k-01407,Could you move the window to the charging station.,motion_query
ds10k-01408,Tell me about digital privacy.,chat
ds10k-01409,Why is cryptography important? (variant 785),chat
ds10k-01410,Back away from the door. (variant 741),motion_query
ds10k-01411,Can you do a short salute? (variant 413),motion_query
ds10k-01412,Stay where you are. (variant 1820),motion_query
ds10k-01413,Stop moving immediately.,motion_query
ds10k-01414,Give me advice about world history.,chat
ds10k-01415,Where can I find information about evolution? (variant 747),chat
ds10k-01416,Tell me about blockchain.,chat
ds10k-01417,Please point at the plant. (variant 325),motion_query
ds10k-01418,Where can I find information about Python programming? (variant 632),chat
ds10k-01419,Turn toward the plant. (variant 1444),motion_query
ds10k-01420,"I'm feeling a bit down, can you cheer me up with some words?",chat
ds10k-01421,Walk to the hallway.,motion_query
ds10k-01422,Summarize the history of climate change.,chat
ds10k-01423,Raise your hand if you understand.,motion_query
ds10k-01424,Could you show me the book in the lab.,motion_query
ds10k-01425,How do I save money effectively?,chat
ds10k-01426,Hold this bag while I tie my shoe.,motion_query
ds10k-01427,Tell me about yourself.,chat
ds10k-01428,show me the laptop in the conference room.,motion_query
ds10k-01429,Stop moving and hold your position. (variant 1927),motion_query
ds10k-01430,Can you explain thermodynamics in simple terms?,chat
ds10k-01431,Describe the main ideas behind photosynthesis.,chat
ds10k-01432,Can you show me the book in the doorway.,motion_query
ds10k-01433,How do I get to the airport from here?,chat
ds10k-01434,Please show me the blue cup in the conference room.,motion_query
ds10k-01435,Stand still.,motion_query
ds10k-01436,Explain critical thinking step by step.,chat
ds10k-01437,Can you show me the toolbox in the hallway. (variant 1439),motion_query
ds10k-01438,Can you do a short kneel? (variant 1421),motion_query
ds10k-01439,Stop moving and hold your position. (variant 811),motion_query
ds10k-01440,Turn toward the shelf. (variant 796),motion_query
ds10k-01441,Give me advice about thermodynamics.,chat
ds10k-01442,Kneel down to pick up the toy.,motion_query
ds10k-01443,Please show me the charging dock in the lab.,motion_query
ds10k-01444,When was CRISPR discovered? (variant 1367),chat
ds10k-01445,Can you help me remember a quote?,chat
ds10k-01446,Can you list your limitations?,chat
ds10k-01447,Tell me the news headlines.,chat
ds10k-01448,What should I know about linguistics with examples?,chat
ds10k-01449,Can you explain natural language processing in simple terms? (variant 2003),chat
ds10k-01450,Describe the main ideas behind compilers. (variant 755),chat
ds10k-01451,How can I learn operating systems? (variant 1547),chat
ds10k-01452,show me the red block in the doorway.,motion_query
ds10k-01453,Place the blue cup near the door. (variant 1273),motion_query
ds10k-01454,Could you point to the charging dock.,motion_query
ds10k-01455,Can you give me a riddle?,chat
ds10k-01456,What should I know about Python programming briefly?,chat
ds10k-01457,Look at the painting on the wall.,motion_query
ds10k-01458,Turn to face the marker. (variant 1949),motion_query
ds10k-01459,Compare UDP and R for beginners. (variant 983),chat
ds10k-01460,Show me how to scan the QR code. (variant 1492),motion_query
ds10k-01461,Where can I find information about personal finance? (variant 2104),chat
ds10k-01462,Can you play some calming music?,chat
ds10k-01463,Who invented the camera? (variant 1803),chat
ds10k-01464,Compare supervised learning and SVM for beginners.,chat
ds10k-01465,Help me understand critical thinking step by step. (variant 390),chat
ds10k-01466,Can you help me plan a dinner menu?,chat
ds10k-01467,Can you show me the elevator button in the kitchen.,motion_query
ds10k-01468,Explain linguistics in one paragraph. (variant 1975),chat
ds10k-01469,Pull the lever downward.,motion_query
ds10k-01470,Could you move the blue cup to the lab.,motion_query
ds10k-01471,Imitate a dog barking.,motion_query
ds10k-01472,Gaze at the painting.,motion_query
ds10k-01473,What is the meaning of life according to philosophy?,chat
ds10k-01474,Stop moving and hold your position. (variant 1279),motion_query
ds10k-01475,Can you show me the laptop in the charging station.,motion_query
ds10k-01476,Help me understand photosynthesis in detail.,chat
ds10k-01477,Reach for the object on the top shelf.,motion_query
ds10k-01478,Can you wave at me? (variant 867),motion_query
ds10k-01479,What should I know about Python programming step by step?,chat
ds10k-01480,How does game theory work? (variant 1749),chat
ds10k-01481,Pick up the cup.,motion_query
ds10k-01482,What is digital privacy? (variant 69),chat
ds10k-01483,What's the story behind the Mona Lisa?,chat
ds10k-01484,Lower your hand slowly.,motion_query
ds10k-01485,Can you do a short salute? (variant 1493),motion_query
ds10k-01486,Explain the difference between AI and ML.,chat
ds10k-01487,Wave your arm. (variant 1658),motion_query
ds10k-01488,Look at the laptop. (variant 1662),motion_query
ds10k-01489,show me the blue cup in the conference room.,motion_query
ds10k-01490,Could you show me the blue cup in the conference room.,motion_query
ds10k-01491,What are common mistakes in probability? (variant 2040),chat
ds10k-01492,Could you move the power switch to the conference room.,motion_query
ds10k-01493,Hold this door open for me.,motion_query
ds10k-01494,Where can I find information about classical music?,chat
ds10k-01495,Can you move the laptop to the parking area.,motion_query
ds10k-01496,What are the benefits of computer vision? (variant 1362),chat
ds10k-01497,How can I learn organic chemistry? (variant 2007),chat
ds10k-01498,What movie would you suggest for a rainy day?,chat
ds10k-01499,Nod to confirm you understand. (variant 1177),motion_query
ds10k-01500,Can you suggest a good workout routine?,chat
ds10k-01501,Explain game theory with examples.,chat
ds10k-01502,How does epidemiology work?,chat
ds10k-01503,Look at the drawer. (variant 78),motion_query
ds10k-01504,Recommend resources for world history. (variant 1395),chat
ds10k-01505,Cross your arms over your chest.,motion_query
ds10k-01506,Explain project management in one paragraph.,chat
ds10k-01507,Show me how to perform the dance move.,motion_query
ds10k-01508,Bring the book from the table.,motion_query
ds10k-01509,Give me advice about organic chemistry. (variant 2077),chat
ds10k-01510,What should I know about calculus in detail?,chat
ds10k-01511,What's your favorite song?,chat
ds10k-01512,Demonstrate how to press the button. (variant 555),motion_query
ds10k-01513,Describe the main ideas behind stress management. (variant 1698),chat
ds10k-01514,show me the chair in the conference room.,motion_query
ds10k-01515,Can you help me plan a vacation?,chat
ds10k-01516,Explain the process of evolution.,chat
ds10k-01517,Walk to the end of the hallway.,motion_query
ds10k-01518,Tell me about operating systems.,chat
ds10k-01519,Act out the motion of pouring water.,motion_query
ds10k-01520,Describe the main ideas behind astrophysics.,chat
ds10k-01521,Can you show me the first aid kit in the lab.,motion_query
ds10k-01522,Give me advice about classical music. (variant 1180),chat
ds10k-01523,Can you show me the drawer in the lobby.,motion_query
ds10k-01524,What is the meaning of life?,chat
ds10k-01525,Help me understand human anatomy .,chat
ds10k-01526,Please move the chair to the workbench.,motion_query
ds10k-01527,Compare supervised learning and FTP for beginners. (variant 408),chat
ds10k-01528,Why is project management important? (variant 1107),chat
ds10k-01529,Could you move the door to the lobby.,motion_query
ds10k-01530,Where can I find information about operating systems? (variant 2219),chat
ds10k-01531,Can you show me the trash bin in the lab.,motion_query
ds10k-01532,Do you have any tips for staying motivated?,chat
ds10k-01533,When was the transistor discovered? (variant 194),chat
ds10k-01534,Summarize the history of climate change. (variant 1668),chat
ds10k-01535,Recommend resources for critical thinking. (variant 1924),chat
ds10k-01536,Please point at the drawer. (variant 505),motion_query
ds10k-01537,Summarize the history of blockchain. (variant 518),chat
ds10k-01538,Turn toward the book. (variant 976),motion_query
ds10k-01539,Can you recommend a good recipe for pasta?,chat
ds10k-01540,Place the plant near the door.,motion_query
ds10k-01541,Walk to the doorway. (variant 1556),motion_query
ds10k-01542,How do I fix back pain? (variant 336),chat
ds10k-01543,Should I take an umbrella today?,chat
ds10k-01544,move the power switch to the workbench.,motion_query
ds10k-01545,Can you wave at me? (variant 615),motion_query
ds10k-01546,How do I get to the nearest subway station?,chat
ds10k-01547,move the first aid kit to the workbench.,motion_query
ds10k-01548,Can you do a short stretch? (variant 1277),motion_query
ds10k-01549,Please move the first aid kit to the lobby.,motion_query
ds10k-01550,Can you wave at me? (variant 687),motion_query
ds10k-01551,move the laptop to the conference room.,motion_query
ds10k-01552,Could you move the exit sign to the lab.,motion_query
ds10k-01553,Give me advice about linear algebra. (variant 1962),chat
ds10k-01554,Could you move the drawer to the classroom.,motion_query
ds10k-01555,Answer with a gesture.,motion_query
ds10k-01556,Compare UDP and FTP for beginners.,chat
ds10k-01557,Please point at the charging dock.,motion_query
ds10k-01558,Can you move the drawer to the parking area.,motion_query
ds10k-01559,Follow me to the parking area. (variant 547),motion_query
ds10k-01560,Please move the shelf to the doorway.,motion_query
ds10k-01561,Can you translate this to Spanish?,chat
ds10k-01562,Recommend resources for machine learning. (variant 659),chat
ds10k-01563,Make a gesture that means yes. (variant 424),motion_query
ds10k-01564,Describe the main ideas behind cryptography. (variant 1951),chat
ds10k-01565,What gestures do you know?,chat
ds10k-01566,How do I fix eye strain? (variant 1348),chat
ds10k-01567,Move to the right side of the room.,motion_query
ds10k-01568,Who invented the bicycle? (variant 1044),chat
ds10k-01569,Perform a clap for me. (variant 1674),motion_query
ds10k-01570,What should I know about robotics ethics in detail? (variant 757),chat
ds10k-01571,Shake your head if you disagree. (variant 854),motion_query
ds10k-01572,Please move the door to the hallway.,motion_query
ds10k-01573,How do I set up a new email account?,chat
ds10k-01574,How does project management work? (variant 185),chat
ds10k-01575,Please move the elevator button to the lab.,motion_query
